Term,Course,Title,Section,CRN,Days,Times,Location,Status,Max,Now,Instructor,Delivery Mode,Credits,Info,Comments
202590,CHEM125,GENERAL CHEMISTRY I,031,91520,MW,8:30 AM - 9:50 AM,KUPF 108,Open,8,3,,Face-to-Face,3,Book,"This course has common exams.
See https://www5.njit.edu/registrar/exams/ for details."
202590,CHEM125,GENERAL CHEMISTRY I,033,91521,"T
R","4:00 PM - 5:20 PM
1:00 PM - 2:20 PM","TIER LECT 2
FMH 306",Open,8,0,,Face-to-Face,3,Book,"This course has common exams.
See https://www5.njit.edu/registrar/exams/ for details."
202590,CHEM125,GENERAL CHEMISTRY I,035,91522,"T
R","4:00 PM - 5:20 PM
4:00 PM - 5:20 PM","TIER LECT 2
FMH 306",Open,8,1,,Face-to-Face,3,Book,"This course has common exams.
See https://www5.njit.edu/registrar/exams/ for details."
202590,CHEM125,GENERAL CHEMISTRY I,037,91523,WF,1:00 PM - 2:20 PM,FMH 213,Open,8,1,,Face-to-Face,3,Book,"This course has common exams.
See https://www5.njit.edu/registrar/exams/ for details."
202590,CHEM125,GENERAL CHEMISTRY I,041,91525,WF,8:30 AM - 9:50 AM,FMH 213,Open,8,1,,Face-to-Face,3,Book,"This course has common exams.
See https://www5.njit.edu/registrar/exams/ for details."
202590,CHEM125,GENERAL CHEMISTRY I,101,91526,T,6:00 PM - 8:50 PM,KUPF 117,Open,38,0,,Face-to-Face,3,Book,"This course has common exams.
See https://www5.njit.edu/registrar/exams/ for details."
202590,CHEM125,GENERAL CHEMISTRY I,103,91527,M,6:00 PM - 8:50 PM,KUPF 117,Open,38,3,,Face-to-Face,3,Book,"This course has common exams.
See https://www5.njit.edu/registrar/exams/ for details."
202590,CHEM125,GENERAL CHEMISTRY I,007,91508,"W
R","1:00 PM - 2:20 PM
8:30 AM - 9:50 AM","TIER LECT 2
FMH 306",Closed,8,8,"DeSantis, Christopher",Face-to-Face,3,Book,"This course has common exams.
See https://www5.njit.edu/registrar/exams/ for details."
202590,CHEM125,GENERAL CHEMISTRY I,009,91509,"T
W","2:30 PM - 3:50 PM
1:00 PM - 2:20 PM","FMH 213
TIER LECT 2",Closed,8,8,"DeSantis, Christopher",Face-to-Face,3,Book,"This course has common exams.
See https://www5.njit.edu/registrar/exams/ for details."
202590,CHEM125,GENERAL CHEMISTRY I,011,91510,"T
W","11:30 AM - 12:50 PM
1:00 PM - 2:20 PM","FMH 213
TIER LECT 2",Closed,8,8,"DeSantis, Christopher",Face-to-Face,3,Book,"This course has common exams.
See https://www5.njit.edu/registrar/exams/ for details."
202590,CHEM125,GENERAL CHEMISTRY I,015,91512,"T
R","1:00 PM - 2:20 PM
1:00 PM - 2:20 PM","TIER LECT 1
KUPF 105",Closed,8,8,,Face-to-Face,3,Book,"This course has common exams.
See https://www5.njit.edu/registrar/exams/ for details."
202590,CHEM125,GENERAL CHEMISTRY I,039,91524,TR,11:30 AM - 12:50 PM,FMH 306,Closed,8,8,,Face-to-Face,3,Book,"This course has common exams.
See https://www5.njit.edu/registrar/exams/ for details."
202590,CHEM125,GENERAL CHEMISTRY I,H01,91528,"T
R","11:30 AM - 12:50 PM
11:30 AM - 12:50 PM","TIER LECT 2
TIER 112",Open,2,1,,Face-to-Face,3,Book,"Honors Course
This course has common exams.
See https://www.njit.edu/registrar/exams/ for details."
202590,CHEM125,GENERAL CHEMISTRY I,H03,91529,"T
F","11:30 AM - 12:50 PM
1:00 PM - 2:20 PM","TIER LECT 2
TIER 108",Closed,0,0,,Face-to-Face,3,Book,"Honors Course
This course has common exams.
See https://www.njit.edu/registrar/exams/ for details."
202590,CHEM125A,GENERAL CHEMISTRY LAB I,101,91549,R,6:00 PM - 8:50 PM,TIER 204,Open,25,1,,Face-to-Face,1,Book,
202590,CHEM125A,GENERAL CHEMISTRY LAB I,103,91550,W,6:00 PM - 8:50 PM,TIER 204,Open,25,2,,Face-to-Face,1,Book,
202590,CHEM125A,GENERAL CHEMISTRY LAB I,105,91551,T,6:00 PM - 8:50 PM,TIER 204,Open,25,13,,Face-to-Face,1,Book,
202590,CHEM125A,GENERAL CHEMISTRY LAB I,107,91552,R,6:00 PM - 8:50 PM,TIER 208,Open,25,3,,Face-to-Face,1,Book,
202590,CHEM125A,GENERAL CHEMISTRY LAB I,109,91553,M,6:00 PM - 8:50 PM,TIER 204,Open,25,5,,Face-to-Face,1,Book,
202590,CHEM125A,GENERAL CHEMISTRY LAB I,001,91530,R,2:30 PM - 5:20 PM,TIER 204,Closed,1,1,,Face-to-Face,1,Book,
202590,CHEM125A,GENERAL CHEMISTRY LAB I,003,91531,F,2:30 PM - 5:20 PM,TIER 208,Closed,1,1,,Face-to-Face,1,Book,
202590,CHEM125A,GENERAL CHEMISTRY LAB I,005,91532,M,8:30 AM - 11:20 AM,TIER 208,Closed,1,1,,Face-to-Face,1,Book,
202590,CHEM125A,GENERAL CHEMISTRY LAB I,007,91533,T,11:30 AM - 2:20 PM,TIER 204,Closed,1,1,,Face-to-Face,1,Book,
202590,CHEM125A,GENERAL CHEMISTRY LAB I,009,91534,T,2:30 PM - 5:20 PM,TIER 204,Closed,1,1,,Face-to-Face,1,Book,
202590,CHEM125A,GENERAL CHEMISTRY LAB I,011,91535,R,8:30 AM - 11:20 AM,TIER 204,Closed,1,1,,Face-to-Face,1,Book,
202590,CHEM125A,GENERAL CHEMISTRY LAB I,013,91536,M,8:30 AM - 11:20 AM,TIER 204,Closed,1,1,,Face-to-Face,1,Book,
202590,CHEM125A,GENERAL CHEMISTRY LAB I,015,91537,F,1:00 PM - 3:50 PM,TIER 204,Closed,1,1,,Face-to-Face,1,Book,
202590,CHEM125A,GENERAL CHEMISTRY LAB I,017,91538,F,8:30 AM - 11:20 AM,TIER 204,Closed,1,1,,Face-to-Face,1,Book,
202590,CHEM125A,GENERAL CHEMISTRY LAB I,019,91539,T,8:30 AM - 11:20 AM,TIER 204,Closed,1,1,,Face-to-Face,1,Book,
202590,CHEM125A,GENERAL CHEMISTRY LAB I,021,91540,R,11:30 AM - 2:20 PM,TIER 204,Closed,1,1,,Face-to-Face,1,Book,
202590,CHEM125A,GENERAL CHEMISTRY LAB I,023,91541,W,11:30 AM - 2:20 PM,TIER 204,Closed,1,1,,Face-to-Face,1,Book,
202590,CHEM125A,GENERAL CHEMISTRY LAB I,025,91542,W,8:30 AM - 11:20 AM,TIER 204,Closed,1,1,,Face-to-Face,1,Book,
202590,CHEM125A,GENERAL CHEMISTRY LAB I,027,91543,R,11:30 AM - 2:20 PM,TIER 208,Closed,1,1,,Face-to-Face,1,Book,
202590,CHEM125A,GENERAL CHEMISTRY LAB I,029,91544,F,8:30 AM - 11:20 AM,TIER 208,Closed,1,1,,Face-to-Face,1,Book,
202590,CHEM125A,GENERAL CHEMISTRY LAB I,031,91545,R,2:30 PM - 5:20 PM,TIER 208,Closed,1,1,,Face-to-Face,1,Book,
202590,CHEM125A,GENERAL CHEMISTRY LAB I,033,91546,M,1:00 PM - 3:50 PM,TIER 204,Closed,1,1,,Face-to-Face,1,Book,
202590,CHEM125A,GENERAL CHEMISTRY LAB I,035,91547,T,2:30 PM - 5:20 PM,TIER 208,Closed,1,1,,Face-to-Face,1,Book,
202590,CHEM125A,GENERAL CHEMISTRY LAB I,037,91548,T,8:30 AM - 11:20 AM,TIER 208,Closed,1,1,,Face-to-Face,1,Book,
202590,CHEM126,GEN CHEMISTRY II,001,91554,"M
R","1:00 PM - 2:20 PM
2:30 PM - 3:50 PM","KUPF 210
FMH 213",Open,33,16,,Face-to-Face,3,Book,"This course has common exams.
See https://www5.njit.edu/registrar/exams/ for details."
202590,CHEM126,GEN CHEMISTRY II,003,91555,"M
R","1:00 PM - 2:20 PM
4:00 PM - 5:20 PM","KUPF 210
KUPF 104",Open,33,9,,Face-to-Face,3,Book,"This course has common exams.
See https://www5.njit.edu/registrar/exams/ for details."
202590,CHEM126,GEN CHEMISTRY II,005,91556,MR,1:00 PM - 2:20 PM,FMH 213,Open,33,22,,Face-to-Face,3,Book,"This course has common exams.
See https://www5.njit.edu/registrar/exams/ for details."
202590,CHEM126,GEN CHEMISTRY II,007,91557,MW,11:30 AM - 12:50 PM,FMH 213,Open,33,31,,Face-to-Face,3,Book,"This course has common exams.
See https://www5.njit.edu/registrar/exams/ for details."
202590,CHEM126,GEN CHEMISTRY II,009,91558,MR,2:30 PM - 3:50 PM,FMH 408,Open,33,19,,Face-to-Face,3,Book,"This course has common exams.
See https://www5.njit.edu/registrar/exams/ for details."
202590,CHEM126,GEN CHEMISTRY II,011,91559,WF,8:30 AM - 9:50 AM,FMH 306,Open,33,5,,Face-to-Face,3,Book,"This course has common exams.
See https://www5.njit.edu/registrar/exams/ for details."
202590,CHEM126,GEN CHEMISTRY II,101,91560,W,6:00 PM - 8:50 PM,ECEC 115,Open,38,14,,Face-to-Face,3,Book,"This course has common exams.
See https://www5.njit.edu/registrar/exams/ for details."
202590,CHEM126A,GEN CHEMISTRY LAB II,001,91561,T,11:30 AM - 2:20 PM,TIER 208,Open,24,15,,Face-to-Face,1,Book,
202590,CHEM126A,GEN CHEMISTRY LAB II,003,91562,R,8:30 AM - 11:20 AM,TIER 208,Open,24,8,,Face-to-Face,1,Book,
202590,CHEM126A,GEN CHEMISTRY LAB II,005,91563,M,1:00 PM - 3:50 PM,TIER 208,Open,24,6,,Face-to-Face,1,Book,
202590,CHEM126A,GEN CHEMISTRY LAB II,101,91564,T,6:00 PM - 8:50 PM,TIER 208,Open,28,7,,Face-to-Face,1,Book,
202590,CHEM221,ANALYTICAL CHEM METHODS,001,91565,R,1:45 PM - 5:20 PM,TIER 207,Open,20,8,,Face-to-Face,2,Book,
202590,CHEM221,ANALYTICAL CHEM METHODS,101,91566,W,6:00 PM - 10:05 PM,TIER 208,Open,20,15,,Face-to-Face,2,Book,
202590,CHEM222,ANALYTICAL CHEMISTRY,001,91567,TR,8:30 AM - 9:50 AM,ME 224,Open,43,40,"Edens, Gregory",Face-to-Face,3,Book,
202590,CHEM231,PHYSICAL CHEMISTRY I,001,91568,"T
F
F","11:30 AM - 12:50 PM
2:30 PM - 3:50 PM
4:00 PM - 5:00 PM","KUPF 204
CKB 124
CKB 124",Open,45,24,"Peels, Mieke",Face-to-Face,3,Book,
202590,CHEM236,PHYSICAL CHEM FOR CHEM ENGRS,001,91569,"T
R
F","9:15 AM - 11:20 AM
11:30 AM - 12:50 PM
9:15 AM - 11:20 AM","FMH 404
FMH 404
FMH 305",Open,30,11,"Peels, Mieke",Face-to-Face,4,Book,
202590,CHEM243,ORGANIC CHEMISTRY I,001,91570,TF,8:30 AM - 9:50 AM,CULM LECT 3,Closed,33,32,,Face-to-Face,3,Book,
202590,CHEM243,ORGANIC CHEMISTRY I,003,91571,MW,8:30 AM - 9:50 AM,KUPF 203,Closed,33,33,,Face-to-Face,3,Book,
202590,CHEM243,ORGANIC CHEMISTRY I,101,91572,F,6:00 PM - 8:50 PM,KUPF 210,Closed,43,41,,Face-to-Face,3,Book,
202590,CHEM243,ORGANIC CHEMISTRY I,H01,91574,TR,4:00 PM - 5:20 PM,WEST LECT 2,Closed,20,20,"DeSantis, Christopher",Face-to-Face,3,Book,Honors Course
202590,CHEM244,ORGANIC CHEMISTRY II,101,91576,M,6:00 PM - 8:50 PM,FMH 306,Open,43,18,,Face-to-Face,3,Book,
202590,CHEM244,ORGANIC CHEMISTRY II,001,91575,MR,2:30 PM - 3:50 PM,KUPF 209,Closed,43,43,,Face-to-Face,3,Book,
202590,CHEM244A,ORGANIC CHEMISTRY I LAB,103,91580,F,6:00 PM - 10:05 PM,TIER 207,Open,20,11,"Lu, Chunmeng",Face-to-Face,2,Book,
202590,CHEM244A,ORGANIC CHEMISTRY I LAB,001,91577,T,10:00 AM - 2:20 PM,TIER 207,Closed,20,20,,Face-to-Face,2,Book,
202590,CHEM244A,ORGANIC CHEMISTRY I LAB,003,91578,F,1:00 PM - 5:20 PM,TIER 207,Closed,20,20,,Face-to-Face,2,Book,
202590,CHEM244A,ORGANIC CHEMISTRY I LAB,101,91579,R,6:00 PM - 10:05 PM,TIER 207,Closed,20,20,,Face-to-Face,2,Book,
202590,CHEM301,CHEMICAL TECHNOLOGY,101,91581,"W
F","6:00 PM - 7:55 PM
8:05 PM - 10:00 PM","TIER 114
TIER 208",Open,24,11,,Face-to-Face,3,Book,
202590,CHEM301,CHEMICAL TECHNOLOGY,103,91582,"W
F","8:05 PM - 10:00 PM
6:00 PM - 7:55 PM","TIER 207
TIER 114",Open,24,13,,Face-to-Face,3,Book,
202590,CHEM336,QUANTUM CHEMISTRY,101,91583,R,6:00 PM - 8:50 PM,TIER 106,Open,20,10,"Koh, Kevin",Face-to-Face,3,Book,
202590,CHEM339,PHYSICAL CHEMISTRY LAB,101,91585,M,6:00 PM - 10:05 PM,TIER 208,Open,22,15,,Face-to-Face,2,Book,
202590,CHEM339,PHYSICAL CHEMISTRY LAB,001,91584,W,8:30 AM - 12:50 PM,TIER 208,Closed,22,22,,Face-to-Face,2,Book,
202590,CHEM340,CHEMISTRY OF MATERIALS,001,91586,MW,11:30 AM - 12:50 PM,CKB 126,Open,20,9,"Eberhart, Michael",Face-to-Face,3,Book,
202590,CHEM360,ENVIRONMENTAL CHEMISTRY I,001,91587,MW,11:30 AM - 12:50 PM,FMH 306,Open,43,26,,Face-to-Face,3,Book,
202590,CHEM391,RESEARCH AND INDEPENDENT STUDY,131,91588,,TBA,,Open,19,0,"Sadik, Omowunmi",Face-to-Face,3,Book,See department for permission to enroll.
202590,CHEM391,RESEARCH AND INDEPENDENT STUDY,132,91589,,TBA,,Open,19,1,"Chen, Hao",Face-to-Face,3,Book,See department for permission to enroll.
202590,CHEM391,RESEARCH AND INDEPENDENT STUDY,135,91590,,TBA,,Open,19,0,"Champagne, Pier Alexandre",Face-to-Face,3,Book,See department for permission to enroll.
202590,CHEM391,RESEARCH AND INDEPENDENT STUDY,136,91591,,TBA,,Open,19,0,"Gund, Tamara",Face-to-Face,3,Book,See department for permission to enroll.
202590,CHEM391,RESEARCH AND INDEPENDENT STUDY,137,91592,,TBA,,Open,19,0,"Eberhart, Michael",Face-to-Face,3,Book,See department for permission to enroll.
202590,CHEM391,RESEARCH AND INDEPENDENT STUDY,138,91593,,TBA,,Open,19,0,"Shakib, Farnaz",Face-to-Face,3,Book,See department for permission to enroll.
202590,CHEM391,RESEARCH AND INDEPENDENT STUDY,141,91594,,TBA,,Open,19,0,"Casado Zapico, Sai",Face-to-Face,3,Book,See department for permission to enroll.
202590,CHEM391,RESEARCH AND INDEPENDENT STUDY,142,91595,,TBA,,Open,19,0,"Belfield, Kevin",Face-to-Face,3,Book,See department for permission to enroll.
202590,CHEM391,RESEARCH AND INDEPENDENT STUDY,143,91596,,TBA,,Open,19,0,"Li, Mengyan",Face-to-Face,3,Book,See department for permission to enroll.
202590,CHEM391,RESEARCH AND INDEPENDENT STUDY,144,91597,,TBA,,Open,19,0,"Zhang, Lijie",Face-to-Face,3,Book,See department for permission to enroll.
202590,CHEM391,RESEARCH AND INDEPENDENT STUDY,148,91598,,TBA,,Open,19,0,"Mitra, Somenath",Face-to-Face,3,Book,See department for permission to enroll.
202590,CHEM391,RESEARCH AND INDEPENDENT STUDY,151,91599,,TBA,,Open,19,0,"Warner, Genoa",Face-to-Face,3,Book,See department for permission to enroll.
202590,CHEM391,RESEARCH AND INDEPENDENT STUDY,152,91600,,TBA,,Open,19,2,"Zhang, Yuanwei",Face-to-Face,3,Book,See department for permission to enroll.
202590,CHEM391,RESEARCH AND INDEPENDENT STUDY,156,91601,,TBA,,Open,19,0,"Farinas, Edgardo",Face-to-Face,3,Book,See department for permission to enroll.
202590,CHEM391,RESEARCH AND INDEPENDENT STUDY,158,91602,,TBA,,Open,19,0,"Khalizov, Alexei",Face-to-Face,3,Book,See department for permission to enroll.
202590,CHEM391,RESEARCH AND INDEPENDENT STUDY,161,91603,,TBA,,Open,19,0,"Del Castillo, Trevor",Face-to-Face,3,Book,See department for permission to enroll.
202590,CHEM391,RESEARCH AND INDEPENDENT STUDY,843,91604,,TBA,,Open,19,0,"Qiu, Zeyuan",Face-to-Face,3,Book,See department for permission to enroll.
202590,CHEM473,BIOCHEMISTRY,001,91605,TR,4:00 PM - 5:20 PM,CULM LECT 1,Open,60,57,"Balasubramanian, Bhavani",Face-to-Face,3,Book,
202590,CHEM475,BIOCHEMISTRY LAB I,101,91606,M,6:00 PM - 10:05 PM,TIER 209,Closed,24,24,,Face-to-Face,2,Book,
202590,CHEM480,INSTRUMENTAL ANALYSIS,101,91607,W,6:00 PM - 10:05 PM,TIER 205,Open,15,14,,Face-to-Face,2,Book,
202590,CHEM490,ST: CHEMICAL ECOLOGY,001,96694,WR,8:30 AM - 9:50 AM,FMH 203,Open,25,5,"Jimenez Aleman, Guillermo",Face-to-Face,3,Book,
202590,CHEM491,RESEARCH & INDEP STUDY I,131,91608,,TBA,,Open,19,2,"Sadik, Omowunmi",Face-to-Face,3,Book,See department for permission to enroll.
202590,CHEM491,RESEARCH & INDEP STUDY I,132,91609,,TBA,,Open,19,0,"Chen, Hao",Face-to-Face,3,Book,See department for permission to enroll.
202590,CHEM491,RESEARCH & INDEP STUDY I,135,91610,,TBA,,Open,19,1,"Champagne, Pier Alexandre",Face-to-Face,3,Book,See department for permission to enroll.
202590,CHEM491,RESEARCH & INDEP STUDY I,136,91611,,TBA,,Open,19,0,"Gund, Tamara",Face-to-Face,3,Book,See department for permission to enroll.
202590,CHEM491,RESEARCH & INDEP STUDY I,137,91612,,TBA,,Open,19,0,"Eberhart, Michael",Face-to-Face,3,Book,See department for permission to enroll.
202590,CHEM491,RESEARCH & INDEP STUDY I,138,91613,,TBA,,Open,19,0,"Shakib, Farnaz",Face-to-Face,3,Book,See department for permission to enroll.
202590,CHEM491,RESEARCH & INDEP STUDY I,141,91614,,TBA,,Open,19,1,"Casado Zapico, Sai",Face-to-Face,3,Book,See department for permission to enroll.
202590,CHEM491,RESEARCH & INDEP STUDY I,142,91615,,TBA,,Open,19,0,"Belfield, Kevin",Face-to-Face,3,Book,See department for permission to enroll.
202590,CHEM491,RESEARCH & INDEP STUDY I,143,91616,,TBA,,Open,19,0,"Li, Mengyan",Face-to-Face,3,Book,See department for permission to enroll.
202590,CHEM491,RESEARCH & INDEP STUDY I,144,91617,,TBA,,Open,19,0,"Zhang, Lijie",Face-to-Face,3,Book,See department for permission to enroll.
202590,CHEM491,RESEARCH & INDEP STUDY I,148,91618,,TBA,,Open,19,0,"Mitra, Somenath",Face-to-Face,3,Book,See department for permission to enroll.
202590,CHEM491,RESEARCH & INDEP STUDY I,151,91619,,TBA,,Open,19,0,"Warner, Genoa",Face-to-Face,3,Book,See department for permission to enroll.
202590,CHEM491,RESEARCH & INDEP STUDY I,152,91620,,TBA,,Open,19,0,"Zhang, Yuanwei",Face-to-Face,3,Book,See department for permission to enroll.
202590,CHEM491,RESEARCH & INDEP STUDY I,156,91621,,TBA,,Open,19,0,"Farinas, Edgardo",Face-to-Face,3,Book,See department for permission to enroll.
202590,CHEM491,RESEARCH & INDEP STUDY I,158,91622,,TBA,,Open,19,0,"Khalizov, Alexei",Face-to-Face,3,Book,See department for permission to enroll.
202590,CHEM491,RESEARCH & INDEP STUDY I,161,91623,,TBA,,Open,19,4,"Del Castillo, Trevor",Face-to-Face,3,Book,See department for permission to enroll.
202590,CHEM491,RESEARCH & INDEP STUDY I,843,91624,,TBA,,Open,19,0,"Qiu, Zeyuan",Face-to-Face,3,Book,See department for permission to enroll.
202590,CHEM492,RESEARCH & INDEP STUDY,131,91625,,TBA,,Open,19,0,"Sadik, Omowunmi",Face-to-Face,3,Book,See department for permission to enroll.
202590,CHEM492,RESEARCH & INDEP STUDY,132,91626,,TBA,,Open,19,0,"Chen, Hao",Face-to-Face,3,Book,See department for permission to enroll.
202590,CHEM492,RESEARCH & INDEP STUDY,135,91627,,TBA,,Open,19,0,"Champagne, Pier Alexandre",Face-to-Face,3,Book,See department for permission to enroll.
202590,CHEM492,RESEARCH & INDEP STUDY,136,91628,,TBA,,Open,19,0,"Gund, Tamara",Face-to-Face,3,Book,See department for permission to enroll.
202590,CHEM492,RESEARCH & INDEP STUDY,137,91629,,TBA,,Open,19,0,"Eberhart, Michael",Face-to-Face,3,Book,See department for permission to enroll.
202590,CHEM492,RESEARCH & INDEP STUDY,138,91630,,TBA,,Open,19,0,"Shakib, Farnaz",Face-to-Face,3,Book,See department for permission to enroll.
202590,CHEM492,RESEARCH & INDEP STUDY,141,91631,,TBA,,Open,19,0,"Casado Zapico, Sai",Face-to-Face,3,Book,See department for permission to enroll.
202590,CHEM492,RESEARCH & INDEP STUDY,142,91632,,TBA,,Open,19,0,"Belfield, Kevin",Face-to-Face,3,Book,See department for permission to enroll.
202590,CHEM492,RESEARCH & INDEP STUDY,143,91633,,TBA,,Open,19,0,"Li, Mengyan",Face-to-Face,3,Book,See department for permission to enroll.
202590,CHEM492,RESEARCH & INDEP STUDY,144,91634,,TBA,,Open,19,0,"Zhang, Lijie",Face-to-Face,3,Book,See department for permission to enroll.
202590,CHEM492,RESEARCH & INDEP STUDY,148,91635,,TBA,,Open,19,0,"Mitra, Somenath",Face-to-Face,3,Book,See department for permission to enroll.
202590,CHEM492,RESEARCH & INDEP STUDY,151,91636,,TBA,,Open,19,0,"Warner, Genoa",Face-to-Face,3,Book,See department for permission to enroll.
202590,CHEM492,RESEARCH & INDEP STUDY,152,91637,,TBA,,Open,19,0,"Zhang, Yuanwei",Face-to-Face,3,Book,See department for permission to enroll.
202590,CHEM492,RESEARCH & INDEP STUDY,156,91638,,TBA,,Open,19,0,"Farinas, Edgardo",Face-to-Face,3,Book,See department for permission to enroll.
202590,CHEM492,RESEARCH & INDEP STUDY,158,91639,,TBA,,Open,19,0,"Khalizov, Alexei",Face-to-Face,3,Book,See department for permission to enroll.
202590,CHEM492,RESEARCH & INDEP STUDY,843,91640,,TBA,,Open,19,0,"Qiu, Zeyuan",Face-to-Face,3,Book,See department for permission to enroll.
202590,CHEM590,GRADUATE CO,131,91641,,TBA,,Open,19,0,"Sadik, Omowunmi",Face-to-Face,1,Book,See department for permission to enroll.
202590,CHEM590,GRADUATE CO,132,91642,,TBA,,Open,19,0,"Chen, Hao",Face-to-Face,1,Book,See department for permission to enroll.
202590,CHEM590,GRADUATE CO,135,91643,,TBA,,Open,19,0,"Champagne, Pier Alexandre",Face-to-Face,1,Book,See department for permission to enroll.
202590,CHEM590,GRADUATE CO,136,91644,,TBA,,Open,19,0,"Gund, Tamara",Face-to-Face,1,Book,See department for permission to enroll.
202590,CHEM590,GRADUATE CO,137,91645,,TBA,,Open,19,0,"Eberhart, Michael",Face-to-Face,1,Book,See department for permission to enroll.
202590,CHEM590,GRADUATE CO,138,91646,,TBA,,Open,19,0,"Shakib, Farnaz",Face-to-Face,1,Book,See department for permission to enroll.
202590,CHEM590,GRADUATE CO,141,91647,,TBA,,Open,19,0,"Casado Zapico, Sai",Face-to-Face,1,Book,See department for permission to enroll.
202590,CHEM590,GRADUATE CO,142,91648,,TBA,,Open,19,0,"Belfield, Kevin",Face-to-Face,1,Book,See department for permission to enroll.
202590,CHEM590,GRADUATE CO,143,91649,,TBA,,Open,19,0,"Li, Mengyan",Face-to-Face,1,Book,See department for permission to enroll.
202590,CHEM590,GRADUATE CO,144,91650,,TBA,,Open,19,0,"Zhang, Lijie",Face-to-Face,1,Book,See department for permission to enroll.
202590,CHEM590,GRADUATE CO,148,91651,,TBA,,Open,19,0,"Mitra, Somenath",Face-to-Face,1,Book,See department for permission to enroll.
202590,CHEM590,GRADUATE CO,151,91652,,TBA,,Open,19,0,"Warner, Genoa",Face-to-Face,1,Book,See department for permission to enroll.
202590,CHEM590,GRADUATE CO,152,91653,,TBA,,Open,19,0,"Zhang, Yuanwei",Face-to-Face,1,Book,See department for permission to enroll.
202590,CHEM590,GRADUATE CO,156,91654,,TBA,,Open,19,0,"Farinas, Edgardo",Face-to-Face,1,Book,See department for permission to enroll.
202590,CHEM590,GRADUATE CO,158,91655,,TBA,,Open,19,0,"Khalizov, Alexei",Face-to-Face,1,Book,See department for permission to enroll.
202590,CHEM590,GRADUATE CO,161,91656,,TBA,,Open,19,0,,Face-to-Face,1,Book,See department for permission to enroll.
202590,CHEM590,GRADUATE CO,843,91657,,TBA,,Open,19,0,"Qiu, Zeyuan",Face-to-Face,1,Book,See department for permission to enroll.
202590,CHEM591,GRADUATE CO,131,91658,,TBA,,Open,19,0,"Sadik, Omowunmi",Face-to-Face,1,Book,See department for permission to enroll.
202590,CHEM591,GRADUATE CO,132,91659,,TBA,,Open,19,0,"Chen, Hao",Face-to-Face,1,Book,See department for permission to enroll.
202590,CHEM591,GRADUATE CO,135,91660,,TBA,,Open,19,0,"Champagne, Pier Alexandre",Face-to-Face,1,Book,See department for permission to enroll.
202590,CHEM591,GRADUATE CO,136,91661,,TBA,,Open,19,0,"Gund, Tamara",Face-to-Face,1,Book,See department for permission to enroll.
202590,CHEM591,GRADUATE CO,137,91662,,TBA,,Open,19,0,"Eberhart, Michael",Face-to-Face,1,Book,See department for permission to enroll.
202590,CHEM591,GRADUATE CO,138,91663,,TBA,,Open,19,0,"Shakib, Farnaz",Face-to-Face,1,Book,See department for permission to enroll.
202590,CHEM591,GRADUATE CO,141,91664,,TBA,,Open,19,0,"Casado Zapico, Sai",Face-to-Face,1,Book,See department for permission to enroll.
202590,CHEM591,GRADUATE CO,142,91665,,TBA,,Open,19,0,"Belfield, Kevin",Face-to-Face,1,Book,See department for permission to enroll.
202590,CHEM591,GRADUATE CO,143,91666,,TBA,,Open,19,0,"Li, Mengyan",Face-to-Face,1,Book,See department for permission to enroll.
202590,CHEM591,GRADUATE CO,144,91667,,TBA,,Open,19,0,"Zhang, Lijie",Face-to-Face,1,Book,See department for permission to enroll.
202590,CHEM591,GRADUATE CO,148,91668,,TBA,,Open,19,0,"Mitra, Somenath",Face-to-Face,1,Book,See department for permission to enroll.
202590,CHEM591,GRADUATE CO,151,91669,,TBA,,Open,19,0,"Warner, Genoa",Face-to-Face,1,Book,See department for permission to enroll.
202590,CHEM591,GRADUATE CO,152,91670,,TBA,,Open,19,0,"Zhang, Yuanwei",Face-to-Face,1,Book,See department for permission to enroll.
202590,CHEM591,GRADUATE CO,156,91671,,TBA,,Open,19,0,"Farinas, Edgardo",Face-to-Face,1,Book,See department for permission to enroll.
202590,CHEM591,GRADUATE CO,158,91672,,TBA,,Open,19,0,"Khalizov, Alexei",Face-to-Face,1,Book,See department for permission to enroll.
202590,CHEM591,GRADUATE CO,161,91673,,TBA,,Open,19,0,,Face-to-Face,1,Book,See department for permission to enroll.
202590,CHEM591,GRADUATE CO,843,91674,,TBA,,Open,19,0,"Qiu, Zeyuan",Face-to-Face,1,Book,See department for permission to enroll.
202590,CHEM595,PRACT IN CELL & GENE THER SCI,142,91675,,TBA,,Open,19,1,"Belfield, Kevin",Face-to-Face,3,Book,See department for permission to enroll.
202590,CHEM605,ADV ORGANIC CHEM:STRUCTR,101,91676,R,6:00 PM - 8:50 PM,FMH 405,Open,35,14,"Del Castillo, Trevor",Converged Learning,3,Book,"Converged Learning Course
https://www.njit.edu/registrar/instructionaldelivery"
202590,CHEM661,INSTRUMENTATION ANALYSIS LAB,101,91677,"F
F","6:00 PM - 7:55 PM
8:10 PM - 9:30 PM","FMH 314
TIER 205",Open,20,9,,Face-to-Face,3,Book,
202590,CHEM680,CHEMISTRY AND SUSTAINABILITY,101,91678,R,6:00 PM - 8:50 PM,CKB 315,Open,25,3,"Qiu, Zeyuan",Face-to-Face,3,Book,
202590,CHEM700B,MASTERS PROJECT,131,91680,,TBA,,Open,19,0,"Sadik, Omowunmi",Face-to-Face,3,Book,See department for permission to enroll.
