Term,Course,Title,Section,CRN,Days,Times,Location,Status,Max,Now,Instructor,Delivery Mode,Credits,Info,Comments
202590,IE792B,PRE DOCTORAL RESEARCH,402,93729,,TBA,,Open,19,0,"Sengupta, Arijit",Face-to-Face,3,Book,See department for permission to enroll.
202590,IE792B,PRE DOCTORAL RESEARCH,403,93730,,TBA,,Open,19,0,"Tricamo, Stephen",Face-to-Face,3,Book,See department for permission to enroll.
202590,IE792B,PRE DOCTORAL RESEARCH,407,93731,,TBA,,Open,19,0,"Ranky, Paul",Face-to-Face,3,Book,See department for permission to enroll.
202590,IE792B,PRE DOCTORAL RESEARCH,462,93732,,TBA,,Open,19,1,"Park, SangWoo",Face-to-Face,3,Book,See department for permission to enroll.
202590,IE792B,PRE DOCTORAL RESEARCH,486,93733,,TBA,,Open,19,1,"Shen, Bo",Face-to-Face,3,Book,See department for permission to enroll.
202590,IE792B,PRE DOCTORAL RESEARCH,487,93734,,TBA,,Open,19,0,"Cai, Wenbo",Face-to-Face,3,Book,See department for permission to enroll.
202590,IET395,COOP EXPERIENCE I,402,96714,,TBA,,Open,19,0,,Face-to-Face,3,Book,See department for permission to enroll.
202590,INT221,BUILDING & INTERIOR SYSTEMS I,001,93737,MW,8:30 AM - 9:50 AM,CKB 215,Open,30,18,,Face-to-Face,3,Book,
202590,INT263,INTERIOR DESIGN STUDIO I,003,93739,MR,1:00 PM - 5:20 PM,,Open,12,8,,Face-to-Face,4,Book,
202590,INT263,INTERIOR DESIGN STUDIO I,001,93738,MR,1:00 PM - 5:20 PM,,Closed,12,12,,Face-to-Face,4,Book,
202590,INT321,METHODS AND MATERIALS,001,93740,MW,10:00 AM - 11:20 AM,FMH 110,Open,25,22,,Face-to-Face,3,Book,
202590,INT350,HISTORY OF FURNITURE,001,93741,TF,10:00 AM - 11:20 AM,WEST 210,Open,30,24,,Face-to-Face,3,Book,
202590,INT363,INTERIOR DESIGN STUDIO III,003,96090,MR,1:00 PM - 5:20 PM,,Open,12,4,,Face-to-Face,5,Book,
202590,INT363,INTERIOR DESIGN STUDIO III,001,96086,"M
R","1:00 PM - 5:20 PM
1:00 PM - 5:20 PM",,Closed,12,12,,Face-to-Face,5,Book,
202590,INTD799,RESPONSIBLE CNDCT OF RESEARCH,278,96087,,TBA,,Open,150,32,"Ziavras, Sotirios",Online Newark,0,Book,"Restricted to Newark Campus Students Only
Online Course"
202590,INTD799,RESPONSIBLE CNDCT OF RESEARCH,279,96088,,TBA,,Open,150,3,"Ziavras, Sotirios",Online Virtual,0,Book,"Restricted to Virtual Campus Students Only
Online Course"
202590,IS117,INTRO TO WEBSITE DEVELOPMENT,007,93749,MR,2:30 PM - 3:50 PM,CKB 219,Open,25,18,,Face-to-Face,3,Book,Students must bring their own device for this section.
202590,IS117,INTRO TO WEBSITE DEVELOPMENT,001,93746,TR,1:00 PM - 2:20 PM,CKB 226,Closed,25,25,"Hendela, Arthur",Face-to-Face,3,Book,Students must bring their own device for this section.
202590,IS117,INTRO TO WEBSITE DEVELOPMENT,003,93747,MW,11:30 AM - 12:50 PM,CKB 320,Closed,25,25,"Chiusano, Mark",Face-to-Face,3,Book,Students must bring their own device for this section.
202590,IS117,INTRO TO WEBSITE DEVELOPMENT,005,93748,TR,10:00 AM - 11:20 AM,CKB 215,Closed,25,25,"Hendela, Arthur",Face-to-Face,3,Book,Students must bring their own device for this section.
202590,IS218,BUILDING WEB APPLICATIONS,001,93750,TF,2:30 PM - 3:50 PM,CKB 313,Open,35,10,"Williams, Keith",Face-to-Face,3,Book,Students must bring their own device for this section.
202590,IS218,BUILDING WEB APPLICATIONS,003,93751,MR,2:30 PM - 3:50 PM,CKB 320,Closed,35,35,"Licciardello, Thomas",Face-to-Face,3,Book,Students must bring their own device for this section.
202590,IS247,DESIGNING THE USER EXPERIENCE,001,93752,TF,1:00 PM - 2:20 PM,CKB G-08,Open,29,21,"Ohshiro, Keita",Face-to-Face,3,Book,
202590,IS247,DESIGNING THE USER EXPERIENCE,003,93753,TF,2:30 PM - 3:50 PM,CKB G-08,Open,29,15,"Ohshiro, Keita",Face-to-Face,3,Book,
202590,IS247,DESIGNING THE USER EXPERIENCE,005,93754,TF,10:00 AM - 11:20 AM,CKB 315,Open,29,18,"Spryszynski, Adam",Face-to-Face,3,Book,
202590,IS247,DESIGNING THE USER EXPERIENCE,009,93756,TR,4:00 PM - 5:20 PM,FMH 403,Open,29,10,"Wohn, D.",Face-to-Face,3,Book,
202590,IS247,DESIGNING THE USER EXPERIENCE,007,93755,MW,1:00 PM - 2:20 PM,CKB 315,Closed,24,24,"Spryszynski, Adam",Face-to-Face,3,Book,
202590,IS247,DESIGNING THE USER EXPERIENCE,HM1,93757,MW,1:00 PM - 2:20 PM,CKB 315,Closed,0,0,"Spryszynski, Adam",Face-to-Face,3,Book,Honors Course
202590,IS257,DESIGN THINKING: ADDRESSING STRUCTURAL INEQUALITY,H01,93758,TR,10:00 AM - 11:20 AM,KUPF 205,Open,35,19,"Lee, Michael",Face-to-Face,3,Book,Honors Course
202590,IS265,INTRO TO INFORMATION SYSTEMS,101,93760,R,6:00 PM - 8:50 PM,CKB 206,Open,35,25,"Chiusano, Mark",Face-to-Face,3,Book,
202590,IS265,INTRO TO INFORMATION SYSTEMS,103,93761,T,6:00 PM - 8:50 PM,CKB 219,Open,35,13,"Arroyo, Angela",Face-to-Face,3,Book,
202590,IS265,INTRO TO INFORMATION SYSTEMS,001,93759,MW,8:30 AM - 9:50 AM,CKB 219,Closed,31,31,"Chiusano, Mark",Face-to-Face,3,Book,
202590,IS331,"DATABASE DESIGN, MGMT & APPL",001,93762,TR,4:00 PM - 5:20 PM,FMH 207,Closed,35,35,"Hendela, Arthur",Face-to-Face,3,Book,Students must bring their own device for this section.
202590,IS331,"DATABASE DESIGN, MGMT & APPL",003,93763,MW,1:00 PM - 2:20 PM,CKB 313,Closed,35,35,"Chiusano, Mark",Face-to-Face,3,Book,Students must bring their own device for this section.
202590,IS331,"DATABASE DESIGN, MGMT & APPL",451,93764,,TBA,,Closed,30,30,"Hendela, Arthur",Online Newark,3,Book,Online Course
202590,IS331,"DATABASE DESIGN, MGMT & APPL",453,93765,,TBA,,Closed,30,30,,Online Newark,3,Book,Online Course
202590,IS333,SOCIAL NETWORK ANALYSIS,001,93766,"W
W","8:30 AM - 9:50 AM
10:00 AM - 11:20 AM","KUPF 204
KUPF 207",Open,35,32,,Face-to-Face,3,Book,
202590,IS344,COMPUTING APPLICATIONS IN BUS,001,93767,T,"4:00 PM - 5:20 PM
TBA",CKB 206,Open,35,21,"Ullman, David",Hybrid,3,Book,"Hybrid Course
https://www.njit.edu/registrar/instructionaldelivery/"
202590,IS344,COMPUTING APPLICATIONS IN BUS,451,93768,,TBA,,Closed,30,30,"Ullman, David",Online Newark,3,Book,Online Course
202590,IS350,"COMPUTERS, SOCIETY AND ETHICS",001,93769,TR,4:00 PM - 5:20 PM,FMH 203,Open,35,18,"Ancis, Julie",Face-to-Face,3,Book,
202590,IS350,"COMPUTERS, SOCIETY AND ETHICS",003,93770,TR,10:00 AM - 11:20 AM,GITC 1100,Open,40,34,"Ancis, Julie",Face-to-Face,3,Book,
202590,IS350,"COMPUTERS, SOCIETY AND ETHICS",005,93771,MR,1:00 PM - 2:20 PM,KUPF 208,Open,40,27,"Yuan, Chenxi",Face-to-Face,3,Book,
202590,IS350,"COMPUTERS, SOCIETY AND ETHICS",101,93772,T,6:00 PM - 8:50 PM,KUPF 104,Open,40,10,"Will, Todd",Face-to-Face,3,Book,
202590,IS350,"COMPUTERS, SOCIETY AND ETHICS",103,93773,R,6:00 PM - 8:50 PM,KUPF 107,Open,40,8,"Will, Todd",Face-to-Face,3,Book,
202590,IS350,"COMPUTERS, SOCIETY AND ETHICS",459,93778,,TBA,,Open,30,27,"Egan, Rich",Online Newark,3,Book,Online Course
202590,IS350,"COMPUTERS, SOCIETY AND ETHICS",463,93780,,TBA,,Open,30,6,"Egan, Rich",Online Newark,3,Book,Online Course
202590,IS350,"COMPUTERS, SOCIETY AND ETHICS",465,93781,,TBA,,Open,30,2,"Egan, Rich",Online Newark,3,Book,Online Course
202590,IS350,"COMPUTERS, SOCIETY AND ETHICS",451,93774,,TBA,,Closed,30,30,"Deek, Fadi",Online Newark,3,Book,Online Course
202590,IS350,"COMPUTERS, SOCIETY AND ETHICS",453,93775,,TBA,,Closed,30,30,"Teran, Segundo",Online Newark,3,Book,Online Course
202590,IS350,"COMPUTERS, SOCIETY AND ETHICS",455,93776,,TBA,,Closed,30,30,"Teran, Segundo",Online Newark,3,Book,Online Course
202590,IS350,"COMPUTERS, SOCIETY AND ETHICS",457,93777,,TBA,,Closed,30,30,"Egan, Frances",Online Newark,3,Book,Online Course
202590,IS350,"COMPUTERS, SOCIETY AND ETHICS",461,93779,,TBA,,Closed,0,0,,Online Newark,3,Book,Online Course
202590,IS350,"COMPUTERS, SOCIETY AND ETHICS",467,93782,,TBA,,Closed,30,30,"Markulic, Jim",Online Newark,3,Book,Online Course
202590,IS350,"COMPUTERS, SOCIETY AND ETHICS",469,93783,,TBA,,Closed,30,30,"Will, Todd",Online Newark,3,Book,Online Course
202590,IS373,CONTENT MANAGEMENT SYSTEMS,001,93784,WF,1:00 PM - 2:20 PM,GITC 1100,Open,35,25,"Williams, Keith",Face-to-Face,3,Book,
202590,IS375,DISCOVERING USER NEEDS FOR UX,001,93785,MW,10:00 AM - 11:20 AM,KUPF 208,Open,35,33,"Lee, Sooyeon",Face-to-Face,3,Book,
202590,IS375,DISCOVERING USER NEEDS FOR UX,003,93786,MW,1:00 PM - 2:20 PM,KUPF 203,Open,35,22,"Lee, Sooyeon",Face-to-Face,3,Book,
202590,IS375,DISCOVERING USER NEEDS FOR UX,005,93787,MW,1:00 PM - 2:20 PM,CKB G-08,Open,35,0,"Jones, Quentin",Face-to-Face,3,Book,
202590,IS375,DISCOVERING USER NEEDS FOR UX,007,93788,W,8:30 AM - 11:20 AM,CKB G-08,Open,35,14,"Spryszynski, Adam",Face-to-Face,3,Book,
202590,IS390,ANALYSIS & SYSTEM DESIGN,001,93789,MW,8:30 AM - 9:50 AM,FMH 411,Open,35,12,"Licciardello, Thomas",Face-to-Face,3,Book,
202590,IS390,ANALYSIS & SYSTEM DESIGN,451,93790,,TBA,,Closed,30,30,"Licciardello, Thomas",Online Newark,3,Book,Online Course
202590,IS392,AI,451,93791,,TBA,,Closed,30,30,"Markson, Christopher",Online Newark,3,Book,Online Course
202590,IS393,USABLE SECURITY AND PRIVACY,001,96723,MW,11:30 AM - 12:50 PM,FMH 404,Open,35,15,"Malkin, Nathan",Face-to-Face,3,Book,
202590,IS448,USABILITY & MEASURING UX,001,93792,T,8:30 AM - 11:20 AM,TIER 106,Open,35,23,"Ohshiro, Keita",Face-to-Face,3,Book,
202590,IS455,IS MGMT & BUSINESS PROCESSES,001,93793,MR,1:00 PM - 2:20 PM,CKB 320,Open,35,30,"Egan, Rich",Face-to-Face,3,Book,
202590,IS465,ADVANCED INFORMATION SYSTEMS,001,93794,F,8:30 AM - 11:20 AM,GITC 3600,Open,35,27,"Ohshiro, Keita",Face-to-Face,3,Book,
202590,IS485,ST: DESIGN FOR ACCESSIBILITY,003,93796,TR,1:00 PM - 2:20 PM,GITC 1400,Open,35,20,"Pradhan, Alisha",Face-to-Face,3,Book,
202590,IS485,ST: USABLE SECURITY AND PRIVACY,001,93795,MW,11:30 AM - 12:50 PM,,Closed,0,0,,Face-to-Face,3,Book,"Cancelled 05/07/25
See IS 393 001"
202590,IS488,INDEPENDENT STUDY IN INFO,528,93797,,TBA,,Open,19,0,"Truesdell, Erin",Face-to-Face,3,Book,See department for permission to enroll.
202590,IS488,INDEPENDENT STUDY IN INFO,557,93798,,TBA,,Open,19,0,"Yuan, Chenxi",Face-to-Face,3,Book,See department for permission to enroll.
202590,IS488,INDEPENDENT STUDY IN INFO,558,93799,,TBA,,Open,19,0,"Wohn, D.",Face-to-Face,3,Book,See department for permission to enroll.
202590,IS488,INDEPENDENT STUDY IN INFO,564,93800,,TBA,,Open,19,0,"Borcea, Cristian",Face-to-Face,3,Book,See department for permission to enroll.
202590,IS488,INDEPENDENT STUDY IN INFO,581,93801,,TBA,,Open,19,0,"Nakayama, Marvin",Face-to-Face,3,Book,See department for permission to enroll.
202590,IS488,INDEPENDENT STUDY IN INFO,588,93802,,TBA,,Open,19,0,"Deek, Fadi",Face-to-Face,3,Book,See department for permission to enroll.
202590,IS488,INDEPENDENT STUDY IN INFO,592,93803,,TBA,,Open,19,0,"Lee, Sooyeon",Face-to-Face,3,Book,See department for permission to enroll.
202590,IS488,INDEPENDENT STUDY IN INFO,594,93804,,TBA,,Open,19,0,"Pradhan, Alisha",Face-to-Face,3,Book,See department for permission to enroll.
202590,IS488,INDEPENDENT STUDY IN INFO,596,93805,,TBA,,Open,19,0,"Malkin, Nathan",Face-to-Face,3,Book,See department for permission to enroll.
202590,IS488,INDEPENDENT STUDY IN INFO,604,93806,,TBA,,Open,19,0,"Oria, Vincent",Face-to-Face,3,Book,See department for permission to enroll.
202590,IS488,INDEPENDENT STUDY IN INFO,605,93807,,TBA,,Open,19,0,"Halper, Michael",Face-to-Face,3,Book,See department for permission to enroll.
202590,IS488,INDEPENDENT STUDY IN INFO,609,93808,,TBA,,Open,19,0,"Cartwright, Mark",Face-to-Face,3,Book,See department for permission to enroll.
202590,IS488,INDEPENDENT STUDY IN INFO,610,93809,,TBA,,Open,19,0,"Dasgupta, Aritra",Face-to-Face,3,Book,See department for permission to enroll.
202590,IS488,INDEPENDENT STUDY IN INFO,611,93810,,TBA,,Open,19,0,"Hoover, Amy",Face-to-Face,3,Book,See department for permission to enroll.
202590,IS488,INDEPENDENT STUDY IN INFO,612,93811,,TBA,,Open,19,0,"Vinnikov, Margarita",Face-to-Face,3,Book,See department for permission to enroll.
202590,IS488,INDEPENDENT STUDY IN INFO,613,93812,,TBA,,Open,19,0,"Chen, Yi",Face-to-Face,3,Book,See department for permission to enroll.
202590,IS488,INDEPENDENT STUDY IN INFO,616,93813,,TBA,,Open,19,0,"Phan, Hai",Face-to-Face,3,Book,See department for permission to enroll.
202590,IS488,INDEPENDENT STUDY IN INFO,617,93814,,TBA,,Open,19,0,"Daher, Salam",Face-to-Face,3,Book,See department for permission to enroll.
202590,IS488,INDEPENDENT STUDY IN INFO,619,93815,,TBA,,Open,19,0,"Jones, Quentin",Face-to-Face,3,Book,See department for permission to enroll.
202590,IS488,INDEPENDENT STUDY IN INFO,622,93816,,TBA,,Open,19,0,"Wu, Brook",Face-to-Face,3,Book,See department for permission to enroll.
202590,IS488,INDEPENDENT STUDY IN INFO,626,93817,,TBA,,Open,19,0,"Chakareski, Jakov",Face-to-Face,3,Book,See department for permission to enroll.
202590,IS488,INDEPENDENT STUDY IN INFO,627,93818,,TBA,,Open,19,0,"Weiss, Tomer",Face-to-Face,3,Book,See department for permission to enroll.
202590,IS488,INDEPENDENT STUDY IN INFO,630,93819,,TBA,,Open,19,0,"Lee, Michael",Face-to-Face,3,Book,See department for permission to enroll.
202590,IS488,INDEPENDENT STUDY IN INFO,650,93820,,TBA,,Open,19,0,"Klobucar, Philip",Face-to-Face,3,Book,See department for permission to enroll.
202590,IS488,INDEPENDENT STUDY IN INFO,896,93821,,TBA,,Open,19,0,"Fjermestad, Jerry",Face-to-Face,3,Book,See department for permission to enroll.
202590,IS488,INDEPENDENT STUDY IN INFO,931,93822,,TBA,,Open,19,0,"Ehrlich, Michael",Face-to-Face,3,Book,See department for permission to enroll.
202590,IS489,INFO UNDERGRAD THESIS RESEARCH,528,93823,,TBA,,Open,19,0,"Truesdell, Erin",Face-to-Face,3,Book,See department for permission to enroll.
202590,IS489,INFO UNDERGRAD THESIS RESEARCH,557,93824,,TBA,,Open,19,0,"Yuan, Chenxi",Face-to-Face,3,Book,See department for permission to enroll.
202590,IS489,INFO UNDERGRAD THESIS RESEARCH,558,93825,,TBA,,Open,19,0,"Wohn, D.",Face-to-Face,3,Book,See department for permission to enroll.
202590,IS489,INFO UNDERGRAD THESIS RESEARCH,564,93826,,TBA,,Open,19,0,"Borcea, Cristian",Face-to-Face,3,Book,See department for permission to enroll.
202590,IS489,INFO UNDERGRAD THESIS RESEARCH,581,93827,,TBA,,Open,19,0,"Nakayama, Marvin",Face-to-Face,3,Book,See department for permission to enroll.
202590,IS489,INFO UNDERGRAD THESIS RESEARCH,588,93828,,TBA,,Open,19,0,"Deek, Fadi",Face-to-Face,3,Book,See department for permission to enroll.
202590,IS489,INFO UNDERGRAD THESIS RESEARCH,592,93829,,TBA,,Open,19,0,"Lee, Sooyeon",Face-to-Face,3,Book,See department for permission to enroll.
202590,IS489,INFO UNDERGRAD THESIS RESEARCH,594,93830,,TBA,,Open,19,0,"Pradhan, Alisha",Face-to-Face,3,Book,See department for permission to enroll.
202590,IS489,INFO UNDERGRAD THESIS RESEARCH,596,93831,,TBA,,Open,19,0,"Malkin, Nathan",Face-to-Face,3,Book,See department for permission to enroll.
202590,IS489,INFO UNDERGRAD THESIS RESEARCH,604,93832,,TBA,,Open,19,0,"Oria, Vincent",Face-to-Face,3,Book,See department for permission to enroll.
202590,IS489,INFO UNDERGRAD THESIS RESEARCH,605,93833,,TBA,,Open,19,0,"Halper, Michael",Face-to-Face,3,Book,See department for permission to enroll.
202590,IS489,INFO UNDERGRAD THESIS RESEARCH,609,93834,,TBA,,Open,19,0,"Cartwright, Mark",Face-to-Face,3,Book,See department for permission to enroll.
202590,IS489,INFO UNDERGRAD THESIS RESEARCH,610,93835,,TBA,,Open,19,0,"Dasgupta, Aritra",Face-to-Face,3,Book,See department for permission to enroll.
202590,IS489,INFO UNDERGRAD THESIS RESEARCH,611,93836,,TBA,,Open,19,0,"Hoover, Amy",Face-to-Face,3,Book,See department for permission to enroll.
202590,IS489,INFO UNDERGRAD THESIS RESEARCH,612,93837,,TBA,,Open,19,1,"Vinnikov, Margarita",Face-to-Face,3,Book,See department for permission to enroll.
202590,IS489,INFO UNDERGRAD THESIS RESEARCH,613,93838,,TBA,,Open,19,0,"Chen, Yi",Face-to-Face,3,Book,See department for permission to enroll.
202590,IS489,INFO UNDERGRAD THESIS RESEARCH,616,93839,,TBA,,Open,19,0,"Phan, Hai",Face-to-Face,3,Book,See department for permission to enroll.
202590,IS489,INFO UNDERGRAD THESIS RESEARCH,617,93840,,TBA,,Open,19,0,"Daher, Salam",Face-to-Face,3,Book,See department for permission to enroll.
202590,IS489,INFO UNDERGRAD THESIS RESEARCH,619,93841,,TBA,,Open,19,0,"Jones, Quentin",Face-to-Face,3,Book,See department for permission to enroll.
202590,IS489,INFO UNDERGRAD THESIS RESEARCH,622,93842,,TBA,,Open,19,0,"Wu, Brook",Face-to-Face,3,Book,See department for permission to enroll.
202590,IS489,INFO UNDERGRAD THESIS RESEARCH,626,93843,,TBA,,Open,19,0,"Chakareski, Jakov",Face-to-Face,3,Book,See department for permission to enroll.
202590,IS489,INFO UNDERGRAD THESIS RESEARCH,627,93844,,TBA,,Open,19,0,"Weiss, Tomer",Face-to-Face,3,Book,See department for permission to enroll.
202590,IS489,INFO UNDERGRAD THESIS RESEARCH,630,93845,,TBA,,Open,19,0,"Lee, Michael",Face-to-Face,3,Book,See department for permission to enroll.
202590,IS489,INFO UNDERGRAD THESIS RESEARCH,650,93846,,TBA,,Open,19,0,"Klobucar, Philip",Face-to-Face,3,Book,See department for permission to enroll.
202590,IS489,INFO UNDERGRAD THESIS RESEARCH,896,93847,,TBA,,Open,19,0,"Fjermestad, Jerry",Face-to-Face,3,Book,See department for permission to enroll.
202590,IS489,INFO UNDERGRAD THESIS RESEARCH,931,93848,,TBA,,Open,19,0,"Ehrlich, Michael",Face-to-Face,3,Book,See department for permission to enroll.
202590,IS491,SENIOR PROJECT,528,93849,,TBA,,Open,19,0,"Truesdell, Erin",Face-to-Face,3,Book,See department for permission to enroll.
202590,IS491,SENIOR PROJECT,557,93850,,TBA,,Open,19,0,"Yuan, Chenxi",Face-to-Face,3,Book,See department for permission to enroll.
202590,IS491,SENIOR PROJECT,558,93851,,TBA,,Open,19,0,"Wohn, D.",Face-to-Face,3,Book,See department for permission to enroll.
202590,IS491,SENIOR PROJECT,564,93852,,TBA,,Open,19,0,"Borcea, Cristian",Face-to-Face,3,Book,See department for permission to enroll.
202590,IS491,SENIOR PROJECT,581,93853,,TBA,,Open,19,0,"Nakayama, Marvin",Face-to-Face,3,Book,See department for permission to enroll.
202590,IS491,SENIOR PROJECT,588,93854,,TBA,,Open,19,0,"Deek, Fadi",Face-to-Face,3,Book,See department for permission to enroll.
202590,IS491,SENIOR PROJECT,592,93855,,TBA,,Open,19,2,"Lee, Sooyeon",Face-to-Face,3,Book,See department for permission to enroll.
202590,IS491,SENIOR PROJECT,594,93856,,TBA,,Open,19,0,"Pradhan, Alisha",Face-to-Face,3,Book,See department for permission to enroll.
202590,IS491,SENIOR PROJECT,596,93857,,TBA,,Open,19,0,"Malkin, Nathan",Face-to-Face,3,Book,See department for permission to enroll.
202590,IS491,SENIOR PROJECT,604,93858,,TBA,,Open,19,0,"Oria, Vincent",Face-to-Face,3,Book,See department for permission to enroll.
202590,IS491,SENIOR PROJECT,605,93859,,TBA,,Open,19,0,"Halper, Michael",Face-to-Face,3,Book,See department for permission to enroll.
202590,IS491,SENIOR PROJECT,609,93860,,TBA,,Open,19,0,"Cartwright, Mark",Face-to-Face,3,Book,See department for permission to enroll.
202590,IS491,SENIOR PROJECT,610,93861,,TBA,,Open,19,0,"Dasgupta, Aritra",Face-to-Face,3,Book,See department for permission to enroll.
202590,IS491,SENIOR PROJECT,611,93862,,TBA,,Open,19,0,"Hoover, Amy",Face-to-Face,3,Book,See department for permission to enroll.
202590,IS491,SENIOR PROJECT,612,93863,,TBA,,Open,19,0,"Vinnikov, Margarita",Face-to-Face,3,Book,See department for permission to enroll.
202590,IS491,SENIOR PROJECT,613,93864,,TBA,,Open,19,0,"Chen, Yi",Face-to-Face,3,Book,See department for permission to enroll.
202590,IS491,SENIOR PROJECT,616,93865,,TBA,,Open,19,0,"Phan, Hai",Face-to-Face,3,Book,See department for permission to enroll.
202590,IS491,SENIOR PROJECT,617,93866,,TBA,,Open,19,0,"Daher, Salam",Face-to-Face,3,Book,See department for permission to enroll.
202590,IS491,SENIOR PROJECT,619,93867,,TBA,,Open,19,0,"Jones, Quentin",Face-to-Face,3,Book,See department for permission to enroll.
202590,IS491,SENIOR PROJECT,622,93868,,TBA,,Open,19,0,"Wu, Brook",Face-to-Face,3,Book,See department for permission to enroll.
202590,IS491,SENIOR PROJECT,626,93869,,TBA,,Open,19,0,"Chakareski, Jakov",Face-to-Face,3,Book,See department for permission to enroll.
202590,IS491,SENIOR PROJECT,627,93870,,TBA,,Open,19,0,"Weiss, Tomer",Face-to-Face,3,Book,See department for permission to enroll.
202590,IS491,SENIOR PROJECT,630,93871,,TBA,,Open,19,0,"Lee, Michael",Face-to-Face,3,Book,See department for permission to enroll.
202590,IS491,SENIOR PROJECT,650,93872,,TBA,,Open,19,0,"Klobucar, Philip",Face-to-Face,3,Book,See department for permission to enroll.
202590,IS491,SENIOR PROJECT,896,93873,,TBA,,Open,19,0,"Fjermestad, Jerry",Face-to-Face,3,Book,See department for permission to enroll.
202590,IS491,SENIOR PROJECT,931,93874,,TBA,,Open,19,0,"Ehrlich, Michael",Face-to-Face,3,Book,See department for permission to enroll.
202590,IS601,PYTHON FOR WEB API DEVELOPMENT,003,93876,F,8:30 AM - 11:20 AM,FMH 203,Open,35,4,,Face-to-Face,3,Book,
202590,IS601,PYTHON FOR WEB API DEVELOPMENT,101,93875,M,6:00 PM - 8:50 PM,FMH 207,Open,35,33,"Williams, Keith",Face-to-Face,3,Book,Students must bring their own devices to this section
202590,IS601,PYTHON FOR WEB API DEVELOPMENT,1J1,93877,F,6:00 PM - 8:50 PM,,Open,25,12,"Tolboom, Ryan",Face-to-Face,3,Book,"Offered at Jersey City
Open to Newark and Jersey City Students"
202590,IS601,PYTHON FOR WEB API DEVELOPMENT,851,93878,,TBA,,Open,30,18,"Williams, Keith",Online Virtual,3,Book,"Open to Newark and Virtual Campus Students
Online Course"
202590,IS601,PYTHON FOR WEB API DEVELOPMENT,853,93879,,TBA,,Open,30,2,"Williams, Keith",Online Virtual,3,Book,"Open to Newark and Virtual Campus Students
Online Course"
202590,IS601,PYTHON FOR WEB API DEVELOPMENT,855,93880,,TBA,,Open,30,17,"Licciardello, Thomas",Online Virtual,3,Book,"Open to Newark and Virtual Campus Students
Online Course"
202590,IS631,ENTERPRISE DATABASE MANAGEMENT,101,93881,R,6:00 PM - 8:50 PM,KUPF 210,Open,35,2,"Lin, Lin",Face-to-Face,3,Book,
202590,IS631,ENTERPRISE DATABASE MANAGEMENT,851,93882,,TBA,,Open,30,13,"Lin, Lin",Online Virtual,3,Book,"Open to Newark and Virtual Campus Students
Online Course"
202590,IS661,USER EXPERIENCE DESIGN,001,93883,"M
M","8:30 AM - 9:50 AM
10:00 AM - 11:20 AM","CKB 320
KUPF 209",Open,35,4,"Jones, Quentin",Face-to-Face,3,Book,
202590,IS661,USER EXPERIENCE DESIGN,851,93884,,TBA,,Open,30,16,"Lee, Michael",Online Virtual,3,Book,"Open to Newark and Virtual Campus Students
Online Course"
202590,IS663,SYSTEM ANALYSIS AND DESIGN,101,93885,W,6:00 PM - 8:50 PM,KUPF 209,Open,30,3,,Hybrid,3,Book,"Hybrid Course
https://www.njit.edu/registrar/instructionaldelivery/
Face-to-face meetings held alternate weeks starting 09/02/25"
202590,IS663,SYSTEM ANALYSIS AND DESIGN,851,93886,,TBA,,Open,30,6,,Online Virtual,3,Book,"Open to Newark and Virtual Campus Students
Online Course"
202590,IS664,CUSTOMER DISCOVERY,001,93887,TR,1:00 PM - 2:20 PM,KUPF 206,Open,35,4,"Wohn, D.",Face-to-Face,3,Book,
202590,IS665,DATA ANALYTICS FOR INFO SYSTEM,001,93888,F,1:00 PM - 3:50 PM,CKB 206,Open,35,1,"Sridhar, Sripathi",Face-to-Face,3,Book,
202590,IS665,DATA ANALYTICS FOR INFO SYSTEM,1J1,93889,T,6:00 PM - 8:50 PM,,Open,25,7,"Cartwright, Mark",Face-to-Face,3,Book,"Offered at Jersey City
Open to Newark and Jersey City Students"
202590,IS665,DATA ANALYTICS FOR INFO SYSTEM,851,93890,,TBA,,Open,30,17,"Cartwright, Mark",Online Virtual,3,Book,"Open to Newark and Virtual Campus Students
Online Course"
202590,IS677,INFORMATION SYSTEM PRINCIPLES,001,93891,TR,11:30 AM - 12:50 PM,CKB 120,Open,35,1,"Ullman, David",Face-to-Face,3,Book,
202590,IS680,INFORMATION SYSTEMS AUDITING,851,93892,,TBA,,Open,30,27,"Pak, Charles",Online Virtual,3,Book,"Open to Newark and Virtual Campus Students
Online Course"
202590,IS680,INFORMATION SYSTEMS AUDITING,853,93893,,TBA,,Open,30,4,"Pak, Charles",Online Virtual,3,Book,"Open to Newark and Virtual Campus Students
Online Course"
202590,IS684,BUSINESS PROCESS INNOVATION,001,93894,TR,1:00 PM - 2:20 PM,KUPF 203,Open,35,0,"Ullman, David",Face-to-Face,3,Book,
202590,IS684,BUSINESS PROCESS INNOVATION,851,93895,,TBA,,Open,30,7,"Ullman, David",Online Virtual,3,Book,"Open to Newark and Virtual Campus Students
Online Course"
202590,IS685,ENTERPRISE ARCH & INTEGRATION,851,93896,,TBA,,Open,30,5,"Casarella, Jerry",Online Virtual,3,Book,"Open to Newark and Virtual Campus Students
Online Course"
202590,IS688,WEB MINING,001,93897,TF,4:00 PM - 5:20 PM,CKB 215,Open,35,3,"Lin, Lin",Face-to-Face,3,Book,
